departamento;distrito;zona  ;direccion;latitud;longitud;codigo_ue;unidad_educativa;cod_edif_educativo
LA PAZ;PATACAMAYA;SAN MARTIN IQUIACA;SAN MARTIN DE IQUIACA;-17,21486;-67,954705;40610062;23 DE MARZO DE SAN MARTIN IQUIACA;40610058
LA PAZ;PATACAMAYA;CAUCHI;CAUCHI;-17,293218;-67,870259;40610024;23 DE MARZO;40610059
LA PAZ;PATACAMAYA;;SAN JUAN DE CULTA;-17,266171;-67,922853;40610057;NICOLAS FERNANDEZ NARANJO;40610060
LA PAZ;PATACAMAYA;ESTACION;AVENIDA 6 DE AGOSTO;-17,243687;-67,910728;40610065;PATRICIA CARRASCO;40610063
LA PAZ;PATACAMAYA;NUEVA ESPERANZA;CALLE 23 DE MARZO S/N;-17,246659;-67,898453;40610058;NUEVA ESPERANZA;40610066
LA PAZ;PATACAMAYA;ESTACION;AV. 6 DE AGOSTO ENTRE CALLE LAHUACHACA S/N;-17,242145;-67,914905;40610068;GRAL. JUAN JOSE TORREZ;40610067
LA PAZ;PATACAMAYA;PORVENIR NORTE;CALLE 21 DE SEPTIEMBRE S/N;-17,231199;-67,923904;40610069;ALEMANIA;40610068
LA PAZ;PATACAMAYA;VILLA JOCOPAMPA;AVENIDA PANAMERICANA - PLAZA CALAMA;-17,223117;-67,920444;40610070;REPUBLICA DE CUBA;40610069
LA PAZ;PATACAMAYA;TOLOMA;TOLOMA;-17,271097;-67,855829;40610071;REPUBLICA DE FRANCIA;40610070
LA PAZ;PATACAMAYA;;;-17,297359;-67,862077;40610072;ELIZARDO PEREZ;40610071
LA PAZ;LA ASUNTA;COPAPATA;;-15,995617;-67,172603;40630001;COTAPATA;40630001
LA PAZ;LA ASUNTA;LOS OLIVOS;;-16,015484;-67,169854;40630002;LOS OLIVOS;40630002
LA PAZ;LA ASUNTA;SAN FELIPE;;-15,991615;-67,194756;40630003;SAN FELIPE;40630003
LA PAZ;LA ASUNTA;SAN PABLO;;-15,957971;-67,192285;40630004;SAN PABLO;40630004
LA PAZ;LA ASUNTA;NOGALANI;;-16,003114;-67,214159;40630005;NOGALANI;40630005
LA PAZ;LA ASUNTA;AGUA CLARA;;-15,945457;-67,218821;40630006;AGUA CLARA;40630006
LA PAZ;LA ASUNTA;VILLA ESPERANZA;;-16,137698;-67,194059;40630007;VILLA ESPERANZA;40630007
LA PAZ;LA ASUNTA;ISRAEL;;-16,158241;-67,154797;40630008;ISRAEL;40630008
LA PAZ;LA ASUNTA;ROSAS PATA;;-16,103444;-67,225839;40630009;ALTO ASUNTA;40630009
LA PAZ;LA ASUNTA;CAJONES;;-16,157688;-67,195925;40630010;CAJONES;40630010
LA PAZ;LA ASUNTA;VILLA LITORAL;;-16,088127;-67,246357;40630011;VILLA LITORAL;40630011
LA PAZ;LA ASUNTA;LAGUNILLAS;;-16,106434;-67,21199;40630012;LAGUNILLAS;40630012
LA PAZ;LA ASUNTA;PORVENIR;;-16,101048;-67,175102;40630013;PORVENIR;40630013
LA PAZ;LA ASUNTA;SAN LORENZO;SAN LORENZO;-16,160584;-67,223089;40630014;COROIQUILLO SAN LORENZO;40630014
LA PAZ;LA ASUNTA;CHARIA;;-16,061966;-67,170442;40630015;CHARIA;40630015
LA PAZ;LA ASUNTA;SIGUANI GRANDE;;-16,021388;-67,150103;40630016;SIGUANI GRANDE;40630016
LA PAZ;LA ASUNTA;PICHARI;;-16,037551;-67,169884;40630017;MCAL. SUCRE;40630017
LA PAZ;LA ASUNTA;FLOR DE MAYO;;-16,067593;-67,165063;40630018;NUEVA JERUSALEN;40630018
LA PAZ;LA ASUNTA;SAN JOSE;;-16,026464;-67,166607;40630019;PEDRO DOMINGO MURILLO;40630019
LA PAZ;LA ASUNTA;CHAQUETE;;-16,052915;-67,141945;40630020;1RO. DE JULIO;40630020
LA PAZ;LA ASUNTA;LA ASUNTA;AV. RENE BARIENTOS ORTUÑO;-16,122908;-67,19638;40630021;RENE BARRIENTOS ORTUÑO;40630021
LA PAZ;LA ASUNTA;;SAN JUAN UNIDOS;-16,141901;-67,160596;40630022;SAN JUAN UNIDOS;40630022
LA PAZ;LA ASUNTA;QUINUNI;;-16,245769;-67,128616;40630023;QUINUNI;40630023
LA PAZ;LA ASUNTA;SAN CRISTOBAL;;-16,254365;-67,246374;40630024;YANAMAYO 1;40630024
LA PAZ;LA ASUNTA;LAS AMERICAS;;-16,171334;-67,162859;40630025;LAS AMERICAS;40630025
LA PAZ;LA ASUNTA;COPALANI;;-16,176587;-67,229986;40630026;COPALANI;40630026
LA PAZ;LA ASUNTA;SAN BARTOLOME;;-16,217;-67,1637;40630027;SAN BARTOLOME;40630027
LA PAZ;LA ASUNTA;HUAYABAL;;-16,178144;-67,184077;40630028;GUAYABAL;40630028
LA PAZ;LA ASUNTA;SAN MARTIN;;-16,199501;-67,137698;40630052;SAN MARTIN;40630029
LA PAZ;LA ASUNTA;YANAMAYO;CHAROBAMBA;-16,211045;-67,226132;40630030;ALTO CHAROBAMBA;40630030
LA PAZ;LA ASUNTA;CHAROPLAYA;;-16,206849;-67,19633;40630031;CHAROPLAYA;40630031
LA PAZ;LA ASUNTA;CALLISAYA;;-16,201242;-67,178279;40630032;CALLISAYA;40630032
LA PAZ;LA ASUNTA;LA CALZADA;;-16,297037;-67,320475;40630034;LA CALZADA;40630033
LA PAZ;LA ASUNTA;PLAZA PRINCIPAL;;-16,285261;-67,341577;40630035;LAS MERCEDES;40630034
LA PAZ;LA ASUNTA;SANTA ROSA;;-16,290541;-67,299819;40630036;SANTA ROSA;40630035
LA PAZ;LA ASUNTA;TOTORA;;-16,285444;-67,363304;40630038;TOTORA GRANDE;40630037
LA PAZ;LA ASUNTA;SAN AGUSTIN;;-16,261238;-67,387278;40630039;SAN AGUSTIN;40630038
LA PAZ;LA ASUNTA;VILLA COPALANI;;-16,230842;-67,418511;40630040;VILLA COPALANI;40630039
LA PAZ;CORIPATA;CONCHITA CHICO;CONCHITA CHICO;-16,25989;-67,403141;40630041;CONCHITA CHICO;40630040
LA PAZ;LA ASUNTA;VILLA BARRIENTOS;;-16,315302;-67,426992;40630043;VILLA BARRIENTOS;40630042
LA PAZ;LA ASUNTA;PUERTO RICO;;-15,914076;-67,23927;40630045;PUERTO RICO;40630044
LA PAZ;LA ASUNTA;10 DE FEBRERO;;-15,989029;-67,218591;40630046;10 DE FEBRERO;40630045
LA PAZ;LA ASUNTA;CHAMACA;;-16,240071;-67,233776;40630047;CHAMACA;40630046
LA PAZ;LA ASUNTA;LAS PALMERAS;;-16,275821;-67,101891;40630048;PALMERAS;40630047
LA PAZ;LA ASUNTA;COLOPAMPA;;-16,28466;-67,281017;40630049;COLOPAMPA GRANDE;40630048
LA PAZ;LA ASUNTA;TOTORA CHICO;;-16,283213;-67,354502;40630050;TOTORA CHICO;40630049
LA PAZ;LA ASUNTA;YANAMAYO;;-16,255613;-67,246919;40630033;YANAMAYO 2;40630050
LA PAZ;LA ASUNTA;;;-16,131898;-67,163087;40630054;SAN SALVADOR;40630051
LA PAZ;LA ASUNTA;SAN PEDRO C;;-16,268444;-67,066906;40630055;SAN PEDRO C;40630053
LA PAZ;LA ASUNTA;;;-16,098418;-67,246217;40630056;16 DE JULIO;40630054
LA PAZ;LA ASUNTA;PALMERAS;CALLE GREGORIO VASQUEZ Y 1º DE ENERO S/N;-16,128023;-67,195624;40630057;ADVENTISTA LA ASUNTA;40630055
LA PAZ;LA ASUNTA;SEGUNDA SAN MARTIN;;-16,202599;-67,130802;40630058;SEGUNDA SAN MARTIN;40630056
LA PAZ;LA ASUNTA;NUEVA UNION;;-16,276041;-67,099365;40630060;NUEVA UNION;40630058
LA PAZ;LA ASUNTA;CUARTA BOLIVAR;;-15,882447;-67,259502;40630061;CUARTA BOLIVAR;40630059
LA PAZ;LA ASUNTA;SIGUIANI CHICO;;-15,98717;-67,164335;40630062;SIGUANI CHICO;40630060
LA PAZ;LA ASUNTA;COL. ILLIMANI;;-16,210085;-67,103929;40630063;FRANZ TAMAYO DE ILLIMANI;40630061
LA PAZ;LA ASUNTA;COMUNIDAD PICHARI;;-16,025652;-67,187312;40630064;SANTA FE DE PICHARI;40630062
LA PAZ;LA ASUNTA;COMUNIDAD NUEVA FLORIDA;;-16,271144;-67,04852;40630065;NUEVA FLORIDA;40630063
LA PAZ;LA ASUNTA;LAS AMERICAS;;-16,162375;-67,136755;40630066;LUIS RAMOS;40630064
LA PAZ;LA ASUNTA;SINDICATO SAN JORGE;;-16,176074;-67,139526;40630067;SAN JORGE;40630065
LA PAZ;LA ASUNTA;QUILLABAMBA;;-15,984389;-67,092161;40630068;ELIZARDO PEREZ;40630066
LA PAZ;LA ASUNTA;CHAROBAMBA;;-16,217819;-67,220383;40630069;CHAROBAMBA;40630067
LA PAZ;LA ASUNTA;SINDICATO ALTO SAN LORENZO;;-16,141598;-67,246964;40630070;ALTO SAN LORENZO;40630068
LA PAZ;LA ASUNTA;CHOROBAMBA;;-15,958365;-67,234228;40630071;CHOROBAMBA;40630069
LA PAZ;LA ASUNTA;PUERTO AROMA;;-15,954722;-67,184365;40630072;PUERTO AROMA;40630070
LA PAZ;LA ASUNTA;NUEVA ESPERANZA;;-16,283705;-67,093587;40630073;NUEVA ESPERANZA;40630071
LA PAZ;LA ASUNTA;AGUA RICA;;-15,914521;-67,28374;40630074;AGUA RICA;40630072
LA PAZ;LA ASUNTA;COLONIA NUEVOS HORIZONTES;COLONIA NUEVOS HORIZONTES;-16,070173;-67,081397;40630075;NUEVOS HORIZONTES;40630073
LA PAZ;LA ASUNTA;ZONA LIBERTAD;;-15,977888;-67,120155;40630076;CEDRONI;40630074
LA PAZ;LA ASUNTA;EL PALMAR;;-16,205855;-67,218362;40630077;EL PALMAR;40630075
LA PAZ;LA ASUNTA;VILLA PEREGRINO;;-16,082329;-67,239332;40630078;GUALBERTO VILLARROEL;40630076
LA PAZ;LA ASUNTA;PORVENIR;;-15,958038;-67,16809;40630079;UNION SAN ANTONIO;40630077
LA PAZ;LA ASUNTA;"SINDICATO SAN PEDRO ""B""";"SINDICATO SAN PEDRO ""B""";-16,263439;-67,076664;40630080;JUANCITO PINTO;40630078
LA PAZ;LA ASUNTA;SINDICATO COROIQUILLO;;-16,135497;-67,257276;40630081;COROIQUILLO;40630079
LA PAZ;LA ASUNTA;COLONIA INCA HUARA;;-15,948984;-67,250365;40630082;INCA HUARA;40630080
LA PAZ;LA ASUNTA;COLONIA VILLA VICTORIA;;-16,240129;-67,136784;40630084;EBEN EZER;40630081
LA PAZ;LA ASUNTA;CUATRO VIENTOS;;-16,166188;-67,106894;40630083;NUEVA AMERICA;40630082
LA PAZ;LA ASUNTA;PORVENIR;;-15,955628;-67,175311;40630085;VILLA PORVENIR;40630083
LA PAZ;LA ASUNTA;PUERTO MEJILLONES;;-15,90545;-67,226354;40630086;PUERTO MEJILLONES;40630084
LA PAZ;LA ASUNTA;SIND. VILLA BELEN ISLANI;;-16,063326;-67,07045;40630087;SAYPINA;40630085
LA PAZ;LA ASUNTA;COLONIA VILLA POTOSI;;-15,992038;-67,229323;40630088;VILLA NUEVA POTOSI;40630086
LA PAZ;LA ASUNTA;LAS PALMERAS;;-16,122415;-67,197102;40630089;LA ASUNTA;40630087
LA PAZ;LA ASUNTA;COLONIA 21 DE AGOSTO;LOCALIDAD COLONIA 21 DE AGOSTO;-16,023047;-67,179267;40630090;BARTOLINA SISA;40630088
LA PAZ;LA ASUNTA;VILLAFLORES;VILLAFLORES;-16,136375;-67,179409;40630092;BOOPI MOTACAL;40630090
LA PAZ;LA ASUNTA;SANTA LUCIA;SANTA LUCIA;-15,859351;-67,179899;40630093;JAHUIRA PAMPA;40630091
LA PAZ;LA ASUNTA;SAN FERNANDO;SAN FERNANDO;-15,895315;-67,246166;40630094;SAN FERNANDO;40630092
LA PAZ;LA ASUNTA;SAN LORENZO;LOCALIDAD SAN LORENZO;-15,895795;-67,264008;40630095;SAN LORENZO;40630093
LA PAZ;LA ASUNTA;SINDICATO ALTO BALLIVIAN;SINDICATO ALTO BALLIVIAN;-16,274354;-67,302756;40630096;ALTO BALLIVIAN;40630094
LA PAZ;LA ASUNTA;SINDICATO VILLA PEREGRINO;SINDICATO VILLA PEREGRINO;-16,054794;-67,073271;40630097;AUCOPANC SAYPINA;40630095
LA PAZ;ICHOCA;;MINA SAYAQUIRA;-17,080621;-67,255736;40640001;GERARDO SARMIENTO ULLOA;40640001
LA PAZ;ICHOCA;;ICHOCA;-17,140304;-67,179837;40640002;ICHOCA I;40640002
LA PAZ;ICHOCA;;CALLE EMILIO COLQUE;-17,185015;-67,256906;40640003;PEDRO DOMINGO MURILLO;40640003
LA PAZ;ICHOCA;CAMACHO;CAMACHO;-17,124849;-67,283641;40640004;SIMON BOLIVAR;40640004
LA PAZ;ICHOCA;;YACANCACHI;-17,161286;-67,211185;40640005;ELIZARDO PEREZ;40640005
LA PAZ;ICHOCA;;SAYAQUIRA;-17,091629;-67,24775;40640006;SAYAQUIRA;40640006
LA PAZ;ICHOCA;;COLLPA;-17,137211;-67,238208;40640007;COLLPA;40640007
LA PAZ;ICHOCA;PACOLLO;CMD. PACOLLO;-17,256297;-67,304082;40640008;ANTONIO JOSE DE SUCRE DE PACOLLO;40640008
LA PAZ;ICHOCA;LUJURA;LUJURA;-17,334919;-67,228533;40640011;ANTONIO JOSE DE SUCRE DE LUJURA;40640011
LA PAZ;ICHOCA;SURIPI;SURIPI;-17,291459;-67,216841;40640012;NUEVA ESPERANZA DE SURIPI;40640012
LA PAZ;ICHOCA;YAHUAROCO;YAHUAROCO;-17,336064;-67,192807;40640013;YAHUAROCO;40640013
LA PAZ;ICHOCA;;CMD. MATHA;-17,084872;-67,153769;40640014;ZENOBIO GALLARDO VEGA DE MATHA;40640014
LA PAZ;ICHOCA;;CMD. HUARAHUARANI;-17,043886;-67,175694;40640015;HUARAHUARANI;40640015
LA PAZ;ICHOCA;;CMD. QUEÑUANI;-17,118301;-67,137747;40640016;QUEÑUANI;40640016
LA PAZ;ICHOCA;;PHUSA;-17,078691;-67,191016;40640017;PHUSA;40640017
LA PAZ;ICHOCA;;LICOBAMBA;-17,077266;-67,131804;40640018;LICOBAMBA;40640018
LA PAZ;ICHOCA;;SAN ANTONIO;-17,155148;-67,090189;40640021;SAN ANTONIO;40640020
LA PAZ;ICHOCA;CHACURI;CHACURI;-17,188322;-67,077759;40640022;CHACURI;40640021
LA PAZ;ICHOCA;SACA SACA;SACA - SACA;-17,138406;-67,096241;40640023;SACA SACA;40640022
LA PAZ;ICHOCA;;ALTO SIRARANI;-17,14425;-67,077333;40640024;MEJILLONES;40640023
LA PAZ;ICHOCA;;LURUTA;-17,231959;-67,127968;40640025;LURUTA;40640024
LA PAZ;ICHOCA;CACOMA;CACOMA;-17,26695;-67,116613;40640026;CACOMA;40640025
LA PAZ;ICHOCA;YUNGUYO;YUNGUYO;-17,246268;-67,090219;40640027;YUNGUYO;40640026
LA PAZ;ICHOCA;TOTORA;TOTORA;-17,160544;-67,11924;40640028;TOTORA;40640027
LA PAZ;ICHOCA;TIKA;TIKA;-17,210328;-67,1413;40640029;TIKA;40640028
LA PAZ;ICHOCA;;ROSA BELEN;-17,204341;-67,157819;40640030;ROSA BELEN;40640029
LA PAZ;ICHOCA;PACOLLO;CMD. PACOLLO;-17,285128;-67,304672;40640031;EDUARDO ABAROA;40640030
LA PAZ;ICHOCA;AÑAHUAYANI;CMD. AÑAHUAYANI;-17,314545;-67,283889;40640034;LITORAL DE AÑAHUAYANI;40640031
LA PAZ;ICHOCA;CHALLA;CHALLA;-17,233345;-67,166598;40640033;GERMAN BUSCH DE CHALLA;40640032
LA PAZ;ICHOCA;;CMD. LICO GRANDE;-17,054144;-67,141277;40640032;LICO GRANDE;40640033
LA PAZ;ICHOCA;;PAMPOCO;-17,162751;-67,175709;40640035;PAMPOCO;40640034
LA PAZ;ICHOCA;;PAMPOCO;-17,279853;-67,275834;40640036;NUEVA JERUSALEN;40640035
LA PAZ;ICHOCA;CHAYE;CMD. CHAYE;-17,103912;-67,102768;40640037;SANTA ROSA;40640036
LA PAZ;ICHOCA;HUARACA GRANDE;HUARACA GRANDE;-17,248367;-67,266541;40640038;HUARACA;40640037
LA PAZ;ICHOCA;ICHOCA;ICHOCA;-17,140709;-67,178421;40640039;ICHOCA II;40640038
LA PAZ;ICHOCA;;;-17,241413;-67,160613;40640040;TOCO;40640039
LA PAZ;CAIROMA;;COROCUTA;-16,949125;-67,557781;40650001;COROCUTA;40650001
LA PAZ;YACO/ MALLA;;ATOROMA;-16,991804;-67,506711;40650002;ATOROMA;40650002
LA PAZ;CAIROMA;;LA LLOJA;-16,747735;-67,573661;40650003;LA LLOJA;40650003
LA PAZ;CAIROMA;;VILLA PUCARANI;-16,931068;-67,561564;40650004;PUCARANI;40650004
LA PAZ;CAIROMA;;VILOCO;-16,874031;-67,497922;40650005;BOLIVIA;40650005
LA PAZ;CAIROMA;;CAIROMA;-16,904954;-67,541384;40650007;CAIROMA;40650007
LA PAZ;CAIROMA;;BAJADERIA;-16,910335;-67,530889;40650008;BAJADERIA;40650008
LA PAZ;CAIROMA;;PARARANI;-16,90096;-67,527926;40650009;PARARANI;40650009
LA PAZ;CAIROMA;;;-16,890067;-67,540576;40650010;HUMARUTA ALTA;40650010
LA PAZ;CAIROMA;;;-16,885405;-67,543012;40650011;HUMARUTA BAJA;40650011
LA PAZ;CAIROMA;HUCHAMBAYA;UCHAMBAYA;-16,890015;-67,54816;40650012;UCHAMBAYA;40650012
LA PAZ;CAIROMA;;WILA PAMPA;-16,87043;-67,579964;40650013;WILAPAMPA;40650013
LA PAZ;CAIROMA;;SANUMARCA;-16,944153;-67,549095;40650014;16 DE JULIO;40650014
LA PAZ;CAIROMA;;HUICHURAYA;-16,969924;-67,530615;40650016;HUICHURAYA;40650016
LA PAZ;SAPAHAQUI;;JACHAPAMPA;-16,853577;-67,999331;40650017;JACHAPAMPA;40650017
LA PAZ;CAIROMA;;MACHACAMARCA ALTA;-16,947482;-67,549476;40650019;MACHACAMARCA ALTA;40650019
LA PAZ;CAIROMA;;TIRCO;-16,833423;-67,564445;40650020;TIRCO;40650020
LA PAZ;CAIROMA;;ASIENTO ARACA;-16,81972;-67,560159;40650021;EL ASIENTO;40650021
LA PAZ;CAIROMA;;TACOPAMPA;-16,844899;-67,584247;40650022;TACOPAMPA;40650022
LA PAZ;CAIROMA;;ARACA TORREPAMPA;-16,831862;-67,576965;40650023;ARACA TORREPAMPA;40650023
LA PAZ;CAIROMA;;HUERTA GRANDE;-16,826486;-67,584399;40650024;HUERTA GRANDE;40650024
LA PAZ;CAIROMA;;TUCURPAYA;-16,830686;-67,579448;40650025;TUCURPAYA;40650025
LA PAZ;CAIROMA;;CEBADA PATA;-16,81687;-67,569562;40650026;CEBADA PATA;40650026
LA PAZ;CAIROMA;;;-16,871851;-67,544792;40650027;COLLPANI;40650027
LA PAZ;CAIROMA;;MACHACAMARCA BAJA;-16,857812;-67,544375;40650028;MACHACAMARCA;40650028
LA PAZ;CAIROMA;;COTAPAMPA;-16,848969;-67,55216;40650029;COTAPAMPA;40650029
LA PAZ;CAIROMA;;AHIJADERA;-16,893839;-67,52933;40650030;AHIJADERA;40650030
LA PAZ;CAIROMA;;SUMIRAYA;-16,76992;-67,577814;40650031;SUMIRAYA;40650031
LA PAZ;CAIROMA;;SAYA;-16,710237;-67,545322;40650032;SAYA;40650032
LA PAZ;CAIROMA;;SACANI CASTILLOMA;-16,944313;-67,613626;40650033;SACANI CASTILLOMA;40650033
LA PAZ;CAIROMA;;QUEBRADA;-16,962706;-67,578917;40650034;QUEBRADA;40650034
LA PAZ;CAIROMA;;KHARA;-16,970983;-67,577466;40650035;KHARA;40650035
LA PAZ;CAIROMA;;AGUA SALUD;-16,960596;-67,607511;40650036;AGUA SALUD;40650036
LA PAZ;CAIROMA;;SICO;-16,883553;-67,668005;40650037;SICO;40650037
LA PAZ;CAIROMA;;CALLANCANI;-16,940849;-67,642048;40650038;CALLANCANI;40650038
LA PAZ;CAIROMA;;KERAYA;-16,929319;-67,577435;40650039;LUIS ESPINAL CAMPS;40650039
LA PAZ;CAIROMA;;YUNGA YUNGA;-16,920992;-67,577709;40650040;YUNGA YUNGA;40650040
LA PAZ;CAIROMA;;;-16,900551;-67,525859;40650043;COLLANA;40650042
LA PAZ;CAIROMA;;TIENDA PATA;-16,88611;-67,509078;40650044;BOLIVIA ANEXO;40650043
LA PAZ;CAIROMA;SINAPAYA;LA UNIDAD EDUCATIVA SE ENCUENTRA AL LADO DEL CAMINO CARRETERO;-16,837456;-67,559733;40650045;VICENTE MERCADO PARDO;40650044
LA PAZ;CAIROMA;;CAIROMA;-16,900669;-67,540633;40650041;GERMAN BUSCH BECERRA;40650045
LA PAZ;COMBAYA;;CANTON SAN PEDRO DE SOREJAYA;-15,8245;-68,76393;40680001;SOREJAYA;40680001
LA PAZ;COMBAYA;;CMD. AQUILAMBAYA;-15,843224;-68,767838;40680002;AQUILAMBAYA;40680002
LA PAZ;COMBAYA;;MILLIRAYA;-15,83351;-68,732084;40680004;MILLIRAYA;40680004
LA PAZ;COMBAYA;;HUAYCHO;-15,818782;-68,735346;40680005;HUAYCHO;40680005
LA PAZ;COMBAYA;;KOSIMANI;-15,843385;-68,767509;40680006;KOSIMANI;40680006
LA PAZ;COMBAYA;;CHIACANI;-15,765317;-68,725512;40680007;CHIACANI;40680007
LA PAZ;COMBAYA;;PUSA PUSA;-15,788029;-68,73531;40680009;PUSAPUSA;40680009
LA PAZ;COMBAYA;;COMBLILI;-15,646508;-68,785204;40680010;COMBLILI;40680010
LA PAZ;COMBAYA;;COMBAYA;-15,804482;-68,755105;40680011;EDUARDO ABAROA;40680011
LA PAZ;COMBAYA;PLAZA PAMPA;SIN NOMBRE Y SIN NUMERO;-15,833363;-68,732279;40680012;TICAMBLAYA;40680012
LA PAZ;COMBAYA;;COCHIPATA;-15,835324;-68,731336;40680013;COCHIPATA;40680013
LA PAZ;COMBAYA;;COLLPANI;-15,822217;-68,746664;40680014;COLLPANI;40680014
LA PAZ;SORATA;;POROBAYA;-15,712768;-68,74924;40680016;POROBAYA;40680016
LA PAZ;SORATA;;CHUCHULAYA;-15,713;-68,7309;40680017;CHUCHULAYA;40680017
LA PAZ;SORATA;;CHURIHUMANI;-15,73197;-68,776406;40680018;CHURIHUMANI;40680018
LA PAZ;COMBAYA;;CMD. SOREJAYA;-15,82461;-68,763895;40680020;GUALBERTO VILLARROEL;40680020
LA PAZ;SORATA;14 DE SEPTIEMBRE;CARAZANI;-15,740008;-68,769177;40680015,4068003;CARAZANI,NACIONAL DE CARAZANI;40680026
LA PAZ;COMBAYA;;CMD. TICATA;-15,766259;-68,709972;40680028;TICATA;40680028
LA PAZ;CHARAÑA;CHARAÑA;CHARAÑA, CALLE BOLIVAR S/N;-17,592702;-69,448003;40710001;LADISLAO CABRERA;40710001
LA PAZ;CHARAÑA;;CALLE PDTE. J. J. GUTIERREZ;-17,591956;-69,446935;40710002;EDUARDO ABAROA;40710002
LA PAZ;CHARAÑA;;COMUNIDAD CHINOCAVI;-17,719566;-69,332744;40710004;CHINOCAVI;40710004
LA PAZ;CHARAÑA;;CMD. VILLA PARCA;-17,723439;-69,184446;40710005;VILLA PARKA;40710005
LA PAZ;CHARAÑA;;CANTON RIO BLANCO;-17,891895;-69,072129;40710007;RIO BLANCO;40710007
LA PAZ;CHARAÑA;;COMUNIDAD PASTO GRANDE;-17,798695;-68,98469;40710008;PASTO GRANDE;40710008
LA PAZ;CHARAÑA;;COSAPA;-17,902405;-69,284592;40710009;COSAPA;40710009
LA PAZ;CHARAÑA;;ESTANCIA SEPULTURAS;-17,943551;-69,154881;40710010;EDUARDO ABAROA DE SEPULTURAS;40710010
LA PAZ;CHARAÑA;;ESTANCIA ACHACURI;-17,74498;-68,92469;40710011;COBRE VILLA;40710011
LA PAZ;CHARAÑA;IRPI IRPI;IRPI IRPI;-17,462103;-69,114602;40710014;IRPI IRPI;40710014
LA PAZ;CHARAÑA;PACUNTAVI;EDUARDO ABAROA COMUNIDAD PACUNTAVI;-17,5836;-69,192029;40710030;EDUARDO ABAROA DE PACUNTAVI;40710017
LA PAZ;CHARAÑA;PAHAZA;ESTACION GENERAL PEREZ COMUNIDAD PAHAZA;-17,517509;-69,117575;40710025;GUALBERTO VILLARROEL;40710020
LA PAZ;CHARAÑA;PIÑUTA UNIFICADA;"U.C.  PIÑUTA  UNIFICADA- ZONA  ""B""  UNIFICADA";-17,507626;-69,140793;40710022;PIÑUTA;40710021
LA PAZ;CHARAÑA;MIRAZAPANI;MIRAZAPANI, ZONA KAPARUMIRI AYLLU JUNUTA CONDOROCA;-17,386676;-69,176716;40710024;KAPARUMIRI;40710025
LA PAZ;CHARAÑA;;CHARAÑA, C/ EDUARDO AVAROA N/ 134;-17,591236;-69,444361;40710027;ADVENTISTA CHARAÑA;40710027
LA PAZ;CHARAÑA;;LOCALIDAD JALSURI;-17,732518;-69,06348;40710029;JALSURI;40710031
LA PAZ;CHARAÑA;TRIPARTITO;SICUANI - TRIPARTITO, AYLLU JUNUTA CONDORONA;-17,494507;-69,465732;40710032;SICUANI TRIPARTITO;40710033
LA PAZ;EL ALTO 2;12 DE OCTUBRE;AVENIDA RODOLFO PALENQUE   SIN NUMERO;-16,51272;-68,163262;40730001,40730002,40730328;12 DE OCTUBRE MAÑANA,12 DE OCTUBRE TARDE,12 DE OCTUBRE NOCHE;40730001
LA PAZ;EL ALTO 2;CUIDAD SATELITE;PLAN 361 CALLES 3 Y 4;-16,529174;-68,157561;40730003,4073;6 DE AGOSTO,MODESTO OMISTE;40730002
LA PAZ;EL ALTO 2;CIUDAD SATELITE;PLAN 361 CALLE 7  S/N;-16,526551;-68,15416;40730005,40730006,40730323;PILOTO BOLIVIA,ROMULO GALLEGOS,BOLIVIA NOCHE;40730003
LA PAZ;EL ALTO 2;CIUDAD SATELITE;PLAN 361, ENTRE CALLES 3-4-25A-264;-16,526667;-68,155721;40730007,4073001;ANDRES BELLO,HEROES DEL PACIFICO;40730004
LA PAZ;EL ALTO 2;CIUDAD SATELITE;PLAN 482 ENTRE CALLES 19 Y 20;-16,529869;-68,150822;40730009,4073001;GRAL. ARMANDO ESCOBAR URIA MAÑANA,GRAL. ARMANDO ESCOBAR URIA TARDE;40730005
LA PAZ;EL ALTO 2;CUIDAD SATELITE;PLAN 561 PLAZA 10 DE NOVIEMBRE;-16,522304;-68,150198;40730011,40730013,40730014;GUIDO VILLAGOMEZ LOMA,VICENTE DONOSO TORRES A,VICENTE DONOSO TORREZ B;40730006
LA PAZ;EL ALTO 2;CIUDAD SATELITE;PLAN 97 CALLE DANIEL BRACAMONTE  S/N;-16,520856;-68,153441;40730015,4073002;COLORADOS DE BOLIVIA,EUFRASIO IBAÑEZ RIVERO;40730007
LA PAZ;EL ALTO 2;CIUDAD SATELITE;PLAZA 27 DE MAYO PLAN 266;-16,531592;-68,153724;40730017,4073002;6 DE JUNIO,NIÑO JESUS DE PRAGA;40730008
LA PAZ;EL ALTO 2;CIUDAD SATELITE;AVENIDA DEL POLICIA S/N;-16,526805;-68,152023;40730019;PUERTO DE MEJILLONES CIUDAD SATELITE;40730009
LA PAZ;LA PAZ 1;FARO DE MURILLO;FINAL AV. 9 DE ABRIL S/N - ZONA FARO MURILLO;-16,51133;-68,15333;40730020,4073002;FARO DE MURILLO,JORGE CABRERA ACUÑA;40730010
LA PAZ;EL ALTO 2;ROSAS PAMPA;AVENIDA 4 Nro 29;-16,54151;-68,172293;40730023,4073002;BOLIVIA MAÑANA,BOLIVIA TARDE;40730012
